2FI
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
172,10.62,10.62,10.62,10.62,18
174,10.655,10.655,10.655,10.655,18
176,10.66,10.66,10.66,10.66,1497
177,10.635,10.635,10.635,10.635,2365
183,10.63,10.63,10.63,10.63,998
186,10.65,10.65,10.65,10.65,1100
199,10.56,10.585,10.56,10.585,5775
202,10.56,10.56,10.56,10.56,1886
207,10.535,10.535,10.535,10.535,2500
210,10.535,10.535,10.52,10.52,1966
220,10.525,10.525,10.525,10.525,300
221,10.515,10.515,10.515,10.515,200
222,10.435,10.495,10.435,10.495,4981
223,10.46,10.46,10.46,10.46,1196
227,10.465,10.48,10.465,10.48,1431
228,10.46,10.46,10.46,10.46,20
230,10.47,10.47,10.47,10.47,200
232,10.46,10.46,10.46,10.46,7517
239,10.475,10.475,10.47,10.47,1366
242,10.455,10.5,10.455,10.5,1750
244,10.495,10.495,10.495,10.495,100
247,10.495,10.495,10.495,10.495,1000
253,10.5,10.5,10.5,10.5,1461
258,10.515,10.515,10.515,10.515,1300
260,10.58,10.58,10.58,10.58,1922
261,10.58,10.58,10.58,10.58,17
268,10.55,10.55,10.535,10.535,600
274,10.57,10.57,10.57,10.57,568
275,10.55,10.565,10.55,10.565,635
276,10.55,10.55,10.55,10.55,35
284,10.555,10.555,10.555,10.555,20
285,10.54,10.54,10.54,10.54,19
288,10.535,10.535,10.535,10.535,150
290,10.485,10.515,10.485,10.515,524
294,10.5,10.5,10.5,10.5,19
299,10.5,10.5,10.5,10.5,200
301,10.485,10.485,10.485,10.485,20
322,10.49,10.495,10.49,10.495,210
323,10.49,10.49,10.49,10.49,22
333,10.495,10.495,10.495,10.495,27
334,10.49,10.49,10.49,10.49,18
340,10.5,10.5,10.5,10.5,186
342,10.495,10.495,10.495,10.495,20
346,10.475,10.475,10.475,10.475,22
365,10.475,10.475,10.475,10.475,300
371,10.465,10.465,10.465,10.465,19
372,10.45,10.45,10.45,10.45,170
373,10.44,10.44,10.44,10.44,20
374,10.42,10.42,10.42,10.42,20
380,10.32,10.32,10.32,10.32,20
386,10.355,10.355,10.355,10.355,20
392,10.41,10.41,10.41,10.41,300
393,10.38,10.38,10.38,10.38,18
395,10.35,10.36,10.35,10.36,468
396,10.28,10.335,10.28,10.335,3851
397,10.205,10.24,10.205,10.24,2751
398,10.275,10.275,10.25,10.25,3079
399,10.25,10.26,10.25,10.26,2006
400,10.245,10.245,10.245,10.245,235
402,10.23,10.245,10.23,10.245,474
403,10.215,10.215,10.215,10.215,1390
404,10.235,10.235,10.235,10.235,993
405,10.21,10.225,10.21,10.225,61
406,10.135,10.15,10.13,10.15,4681
407,10.16,10.16,10.16,10.16,20
408,10.145,10.145,10.145,10.145,19
410,10.265,10.265,10.23,10.235,3502
411,10.25,10.265,10.25,10.265,73
412,10.265,10.27,10.265,10.27,22
413,10.255,10.275,10.255,10.275,47
420,10.31,10.32,10.31,10.32,733
421,10.3,10.3,10.3,10.3,27
422,10.3,10.3,10.3,10.3,220
423,10.295,10.295,10.295,10.295,24
427,10.305,10.305,10.305,10.305,200
431,10.3,10.3,10.3,10.3,541
432,10.265,10.295,10.25,10.295,622
435,10.27,10.27,10.27,10.27,39
436,10.265,10.265,10.265,10.265,900
437,10.25,10.25,10.25,10.25,20
440,10.265,10.265,10.265,10.265,150
443,10.285,10.285,10.285,10.285,9546
445,10.3,10.3,10.3,10.3,559
446,10.285,10.285,10.285,10.285,30
448,10.3,10.3,10.3,10.3,540
449,10.31,10.31,10.305,10.305,134
454,10.35,10.35,10.35,10.35,1500
458,10.34,10.34,10.34,10.34,1399
460,10.33,10.34,10.33,10.34,570
463,10.34,10.34,10.34,10.34,27
464,10.335,10.335,10.335,10.335,27
465,10.34,10.34,10.34,10.34,36
466,10.32,10.32,10.32,10.32,17
473,10.3,10.3,10.275,10.275,5167
482,10.295,10.295,10.295,10.295,16
485,10.29,10.29,10.29,10.29,1000
496,10.33,10.33,10.33,10.33,1241
497,10.31,10.31,10.31,10.31,27
498,10.29,10.29,10.29,10.29,20
a1485504300,10.41,10.415,10.41,10.415,3047
1,10.425,10.43,10.425,10.43,25181
2,10.4,10.4,10.4,10.4,1281
6,10.4,10.4,10.4,10.4,280
7,10.42,10.42,10.42,10.42,1062
10,10.395,10.395,10.395,10.395,966
22,10.405,10.405,10.405,10.405,300
24,10.4,10.4,10.4,10.4,350
26,10.4,10.4,10.39,10.39,700
33,10.4,10.4,10.4,10.4,136
35,10.38,10.38,10.38,10.38,50
36,10.41,10.41,10.41,10.41,1400
38,10.4,10.4,10.39,10.39,581
40,10.4,10.4,10.4,10.4,1500
49,10.42,10.42,10.42,10.42,481
68,10.35,10.35,10.35,10.35,531
69,10.36,10.36,10.36,10.36,150
73,10.38,10.38,10.38,10.38,381
86,10.39,10.39,10.39,10.39,50
88,10.41,10.41,10.405,10.405,3890
89,10.405,10.405,10.4,10.4,4081
92,10.405,10.405,10.405,10.405,1345
95,10.4,10.4,10.4,10.4,1000
105,10.38,10.38,10.38,10.38,1000
119,10.385,10.385,10.385,10.385,250
125,10.375,10.375,10.375,10.375,24
129,10.37,10.37,10.37,10.37,25
130,10.36,10.36,10.36,10.36,1000
145,10.34,10.355,10.34,10.355,1526
151,10.37,10.37,10.37,10.37,1039
154,10.375,10.375,10.375,10.375,15
158,10.395,10.395,10.395,10.395,5
163,10.4,10.4,10.4,10.4,150
171,10.4,10.4,10.4,10.4,531
172,10.42,10.42,10.42,10.42,567
174,10.42,10.42,10.42,10.42,31
179,10.41,10.415,10.41,10.415,100
187,10.4,10.4,10.4,10.4,307
200,10.44,10.44,10.44,10.44,531
201,10.46,10.46,10.46,10.46,531
204,10.455,10.455,10.455,10.455,20
206,10.465,10.465,10.45,10.45,3207
207,10.47,10.47,10.465,10.465,8900
209,10.465,10.47,10.465,10.47,1028
218,10.5,10.5,10.5,10.5,651
219,10.52,10.52,10.52,10.52,531
222,10.525,10.53,10.525,10.53,5462
223,10.51,10.51,10.51,10.51,27
227,10.51,10.51,10.51,10.51,29
236,10.49,10.51,10.49,10.51,3507
249,10.465,10.465,10.465,10.465,400
254,10.48,10.48,10.48,10.48,531
259,10.49,10.49,10.49,10.49,300
262,10.485,10.485,10.485,10.485,39
263,10.49,10.49,10.49,10.49,134
268,10.49,10.49,10.49,10.49,1196
274,10.5,10.5,10.5,10.5,190
282,10.495,10.495,10.495,10.495,52
290,10.5,10.5,10.5,10.5,40
296,10.505,10.51,10.505,10.51,966
297,10.525,10.525,10.525,10.525,25
304,10.525,10.525,10.52,10.52,95
307,10.51,10.51,10.51,10.51,531
309,10.5,10.5,10.5,10.5,29
310,10.485,10.485,10.485,10.485,27
322,10.47,10.475,10.47,10.475,499
325,10.485,10.485,10.485,10.485,741
326,10.475,10.475,10.47,10.47,88
328,10.47,10.47,10.47,10.47,2500
330,10.45,10.45,10.45,10.45,1500
340,10.47,10.47,10.47,10.47,29
365,10.46,10.46,10.46,10.46,29
375,10.41,10.41,10.41,10.41,531
387,10.435,10.435,10.435,10.435,30
393,10.415,10.415,10.415,10.415,32
402,10.41,10.41,10.41,10.41,1497
404,10.41,10.41,10.4,10.4,1383
412,10.445,10.445,10.445,10.445,26
424,10.43,10.43,10.43,10.43,412
425,10.42,10.42,10.42,10.42,500
426,10.4,10.415,10.4,10.415,839
430,10.4,10.4,10.4,10.4,48
431,10.4,10.4,10.4,10.4,900
432,10.38,10.38,10.38,10.38,276
444,10.38,10.38,10.38,10.38,27
445,10.35,10.355,10.35,10.355,557
454,10.38,10.38,10.38,10.38,32
455,10.37,10.375,10.365,10.375,1054
456,10.35,10.355,10.35,10.355,53
461,10.365,10.365,10.365,10.365,24
463,10.36,10.36,10.36,10.36,27
464,10.33,10.34,10.33,10.34,53
467,10.33,10.35,10.33,10.35,542
471,10.36,10.36,10.36,10.36,2032
a1485763500,10.35,10.385,10.35,10.385,5959
2,10.34,10.34,10.34,10.34,534
7,10.34,10.34,10.34,10.34,699
16,10.275,10.275,10.275,10.275,270
17,10.255,10.255,10.255,10.255,534
25,10.28,10.28,10.28,10.28,534
29,10.325,10.325,10.305,10.305,634
31,10.275,10.275,10.275,10.275,242
38,10.25,10.25,10.25,10.25,100
39,10.195,10.2,10.195,10.2,4428
45,10.125,10.16,10.125,10.16,834
46,10.125,10.125,10.07,10.12,1648
49,10.21,10.21,10.19,10.19,5713
50,10.23,10.23,10.225,10.225,2970
51,10.22,10.22,10.22,10.22,300
63,10.19,10.19,10.19,10.19,110
67,10.21,10.21,10.21,10.21,546
70,10.225,10.225,10.225,10.225,110
81,10.2,10.2,10.2,10.2,5000
92,10.185,10.195,10.185,10.195,1802
94,10.205,10.205,10.2,10.2,5000
110,10.17,10.17,10.17,10.17,545
112,10.15,10.15,10.15,10.15,2000
114,10.16,10.16,10.16,10.16,755
115,10.175,10.175,10.175,10.175,980
117,10.18,10.18,10.18,10.18,39
118,10.175,10.175,10.175,10.175,30
121,10.16,10.16,10.16,10.16,48
122,10.15,10.15,10.15,10.15,25
123,10.13,10.13,10.13,10.13,546
126,10.115,10.115,10.115,10.115,33
127,10.105,10.105,10.105,10.105,150
128,10.115,10.115,10.095,10.1,1379
130,10.14,10.14,10.14,10.14,310
131,10.115,10.135,10.115,10.135,3992
135,10.14,10.14,10.14,10.14,522
138,10.16,10.16,10.16,10.16,25
140,10.12,10.14,10.12,10.14,575
141,10.13,10.13,10.13,10.13,545
144,10.15,10.15,10.15,10.15,545
148,10.13,10.155,10.13,10.155,93
160,10.125,10.125,10.125,10.125,150
172,10.16,10.16,10.16,10.16,25
177,10.17,10.17,10.17,10.17,300
182,10.15,10.15,10.15,10.15,546
184,10.135,10.135,10.135,10.135,28
198,10.15,10.15,10.15,10.15,25
199,10.14,10.14,10.14,10.14,544
223,10.155,10.155,10.155,10.155,520
227,10.16,10.16,10.16,10.16,25
261,10.12,10.14,10.12,10.14,1209
262,10.125,10.13,10.125,10.13,64
263,10.12,10.12,10.12,10.12,34
274,10.155,10.155,10.155,10.155,290
280,10.13,10.13,10.13,10.13,53
308,10.13,10.13,10.13,10.13,200
332,10.14,10.145,10.14,10.145,9000
348,10.195,10.195,10.195,10.195,424
350,10.185,10.185,10.185,10.185,42
357,10.205,10.205,10.205,10.205,28
380,10.195,10.195,10.19,10.19,1390
384,10.21,10.225,10.21,10.225,226
385,10.24,10.24,10.235,10.235,1184
386,10.21,10.23,10.21,10.23,153
388,10.18,10.195,10.18,10.195,700
393,10.195,10.195,10.195,10.195,27
396,10.21,10.21,10.21,10.21,27
399,10.195,10.195,10.195,10.195,24
400,10.17,10.17,10.17,10.17,546
403,10.165,10.165,10.165,10.165,42
410,10.12,10.12,10.12,10.12,80
414,10.12,10.12,10.1,10.11,1890
415,10.115,10.115,10.11,10.11,1223
416,10.1,10.105,10.1,10.105,2541
418,10.105,10.105,10.105,10.105,800
419,10.11,10.115,10.11,10.115,91
420,10.105,10.105,10.105,10.105,24
423,10.095,10.105,10.095,10.105,1649
425,10.085,10.085,10.085,10.085,127
443,10.065,10.065,10.065,10.065,129
444,10.07,10.07,10.07,10.07,300
448,10.055,10.055,10.055,10.055,26
449,10.03,10.04,10.03,10.04,426
452,10.055,10.055,10.055,10.055,29
456,10.055,10.055,10.055,10.055,27
459,10.035,10.035,10.035,10.035,100
492,10.07,10.07,10.07,10.07,400
493,10.055,10.055,10.055,10.055,55
"
