CVLA
"EXCHANGE%3DETR
MARKET_OPEN_MINUTE=540
MARKET_CLOSE_MINUTE=1050
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
312,8.906,8.906,8.906,8.906,1299
351,8.99,8.99,8.99,8.99,2000
359,8.911,8.911,8.911,8.911,730
364,8.999,8.999,8.999,8.999,500
374,8.99,8.99,8.99,8.99,200
381,8.947,8.947,8.947,8.947,160
407,8.999,8.999,8.999,8.999,1000
411,8.999,8.999,8.999,8.999,600
477,9,9,9,9,445
484,8.96,8.96,8.96,8.96,250
a1485245100,9.169,9.169,9.169,9.169,1130
24,9.05,9.05,9.05,9.05,1085
37,9.18,9.18,9.18,9.18,500
38,9.2,9.2,9.2,9.2,230
46,9.258,9.258,9.258,9.258,750
47,9.258,9.258,9.258,9.258,1000
148,9.212,9.212,9.212,9.212,400
163,9.212,9.212,9.212,9.212,1300
171,9.24,9.24,9.24,9.24,225
238,9.298,9.298,9.298,9.298,1300
239,9.24,9.24,9.24,9.24,350
246,9.415,9.415,9.398,9.398,3300
253,9.47,9.47,9.47,9.47,500
255,9.433,9.433,9.433,9.433,792
259,9.4,9.4,9.4,9.4,783
281,9.47,9.47,9.47,9.47,150
319,9.44,9.44,9.44,9.44,300
348,9.47,9.47,9.47,9.47,250
363,9.47,9.47,9.47,9.47,500
396,9.47,9.47,9.47,9.47,2379
408,9.47,9.47,9.47,9.47,100
428,9.45,9.45,9.45,9.45,150
452,9.45,9.45,9.45,9.45,600
456,9.5,9.5,9.47,9.47,1500
472,9.45,9.45,9.45,9.45,200
473,9.499,9.499,9.499,9.499,220
488,9.5,9.5,9.5,9.5,1470
489,9.451,9.451,9.451,9.451,200
497,9.411,9.45,9.411,9.45,1000
499,9.5,9.5,9.5,9.5,300
a1485331500,9.44,9.44,9.44,9.44,1650
6,9.5,9.5,9.5,9.5,200
11,9.5,9.5,9.5,9.5,5970
20,9.5,9.5,9.5,9.5,100
35,9.5,9.5,9.5,9.5,100
59,9.5,9.5,9.5,9.5,630
63,9.5,9.5,9.5,9.5,300
66,9.44,9.5,9.44,9.5,9897
90,9.519,9.519,9.519,9.519,1250
93,9.457,9.457,9.456,9.456,800
135,9.412,9.412,9.412,9.412,1300
145,9.282,9.401,9.282,9.401,4000
169,9.411,9.411,9.411,9.411,500
292,9.4,9.4,9.4,9.4,50
317,9.4,9.4,9.4,9.4,200
319,9.4,9.4,9.4,9.4,100
340,9.4,9.4,9.4,9.4,95
353,9.4,9.4,9.4,9.4,240
387,9.412,9.412,9.412,9.412,1155
388,9.45,9.45,9.45,9.45,920
466,9.45,9.45,9.45,9.45,207
492,9.48,9.48,9.479,9.479,1500
a1485417900,9.368,9.368,9.368,9.368,400
31,9.331,9.331,9.331,9.331,1000
51,9.449,9.449,9.449,9.449,1
59,9.341,9.341,9.341,9.341,1200
79,9.323,9.341,9.323,9.341,2200
165,9.3,9.3,9.3,9.3,410
212,9.34,9.34,9.34,9.34,350
223,9.37,9.37,9.37,9.37,500
224,9.37,9.37,9.37,9.37,500
227,9.37,9.37,9.37,9.37,500
236,9.389,9.389,9.389,9.389,2100
237,9.445,9.445,9.39,9.39,1600
243,9.48,9.48,9.48,9.48,300
245,9.49,9.49,9.49,9.49,1000
255,9.5,9.5,9.5,9.5,370
263,9.372,9.372,9.372,9.372,1
294,9.362,9.362,9.362,9.362,1213
364,9.45,9.45,9.45,9.45,1000
405,9.46,9.46,9.46,9.46,600
463,9.5,9.5,9.499,9.499,3600
468,9.45,9.47,9.45,9.47,1806
a1485504300,9.41,9.41,9.41,9.41,600
11,9.3,9.311,9.3,9.311,2500
30,9.39,9.39,9.389,9.389,4000
75,9.336,9.336,9.336,9.336,520
83,9.336,9.336,9.336,9.336,1200
92,9.306,9.306,9.306,9.306,1000
95,9.305,9.306,9.305,9.306,2500
114,9.4,9.4,9.4,9.4,300
238,9.349,9.349,9.348,9.348,1500
345,9.405,9.405,9.405,9.405,100
362,9.343,9.343,9.343,9.343,250
380,9.44,9.44,9.44,9.44,100
390,9.44,9.44,9.44,9.44,27
423,9.39,9.39,9.39,9.39,5000
438,9.4,9.4,9.4,9.4,1713
443,9.4,9.4,9.4,9.4,800
447,9.313,9.4,9.313,9.4,3000
470,9.39,9.39,9.39,9.39,300
503,9.422,9.422,9.422,9.422,11
a1485763500,9.27,9.27,9.27,9.27,4810
51,9.193,9.222,9.193,9.222,4250
55,9.22,9.22,9.22,9.22,510
63,9.22,9.22,9.22,9.22,60
80,9.216,9.22,9.216,9.22,2000
160,9.21,9.21,9.21,9.21,400
234,9.25,9.25,9.25,9.25,500
314,9.2,9.21,9.2,9.21,600
430,9.01,9.082,9.01,9.082,240
440,9.107,9.107,9.107,9.107,1300
452,8.81,9,8.81,9,5548
454,8.988,8.988,8.988,8.988,12026
464,8.82,8.82,8.82,8.82,1000
467,8.889,8.889,8.889,8.889,1300
473,8.9,8.9,8.9,8.9,50
"
